0.0373965 76
0.0557022 325
0.0740079 58
0.0923136 12
0.110619 3
0.128925 6
0.147231 3
0.165536 7
0.183842 1
0.202148 4
0.220454 1
0.238759 2
0.257065 1
0.275371 1
0.293676 0
0.311982 0
0.330288 0
0.348593 0
0.366899 0
0.385205 0
0.40351 1
